movieId,title,genres,overview,poster_path
5321,"Triumph of Love, The (2001)",Comedy,"A princess is determined to restore her homeland's throne to its rightful heir, a young prince with whom she falls in love.",/mLgC2GDegvwIucpQpn6rDR3ltiv.jpg
5322,World Traveler (2001),Drama,After hitting the road a man encounters characters that make him realize the importance of family.,/p1eWBvKcmRDx7ci0oddAiQickqc.jpg
5323,Jason X (2002),Horror|Sci-Fi|Thriller,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",/jrObEGWVW1XlutjYXqyyGxtTeov.jpg
5324,Life or Something Like It (2002),Comedy|Romance,"A reporter Lanie Kerrigan interviews a psychic homeless man for a fluff piece about a football game's score. Instead he tells her that her life has no meaning and is going to end in just a few days, which sparks her to action, trying to change the pattern of her life...",/b9lUSfCjv8jjNRSsmk65HEV1Pv3.jpg
5325,Dogtown and Z-Boyz (2001),Documentary,"This award-winning, thrilling story is about a group of discarded kids who revolutionized skateboarding and shaped the attitude and culture of modern day extreme sports. Featuring old skool skating footage, exclusive interviews and a blistering rock soundtrack, DOGTOWN AND Z-BOYS captures the rise of the Zephyr skateboarding team from Venice's Dogtown, a tough ""locals only"" beach with a legacy of outlaw surfing.",/eb02dpopuAhuThf7nXAAwKtAF88.jpg
5328,Rain (2001),Drama|Romance,"Janey is on vacation with her brother, Jim, mother, Kate, and father Ed, at their beach house on the Mahurangi Peninsual in New Zealand. Ed and Kate, who are on the verge of divorce, sit around in the back yard all day drinking whiskey and Janey and Jim are left to their own devices. Cady, a local boaty who is having an affair with Kate, catches Janey's pubescent eye. In response to his wife's drinking problem and recurring infidelity, Ed turns to alcohol, ignoring his children almost as much as his wife, which eventually leads to a character's fate.",/56TiWd7pdzYuFzObofLbKhFff7T.jpg
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,"After the murder of his beloved wife, a man in search of redemption is set adrift in a world where nothing is as it seems. On his journey, he befriends slacker Jimmy ""The Finn"", becomes involved in rescuing his neighbor Colette from her own demons, and gets entangled in a web of deceit full of unexpected twists and turns.",/i3InMSlLUNBEdQTKazMdyVP1ryX.jpg
5333,Bob le Flambeur (1955),Crime|Drama,"In Paris, Bob Montagne is practically synonymous with gambling -- and winning. He is kind, classy and well-liked by virtually everyone in town, including police inspector Ledru. However, when Bob's luck turns sour, he begins to lose friends and makes the most desperate gamble of his life: to rob the Deauville casino during Grand Prix weekend, when the vaults are full. Unfortunately, Bob soon learns that the game is rigged and the cops are on to him.",/3lhgRzQJif5UAcgEkxaxAyu5STE.jpg
5334,Cadillac Man (1990),Comedy|Crime,"Joe's a car salesman with a problem—he has two days to sell 12 cars or he loses his job. This would be a difficult task at the best of times but Joe has to contend with his girlfriends (he's two-timing), a missing teenage daughter and an ex-wife.",/w6WYLHBj7NvybAS3qitMe5TzipE.jpg
5337,Delirious (1991),Comedy,A soap opera writer gets hit on the head and wakes up as a character in his own show.,/15TUZvE5ySyZwb7MWoSov2Sva3K.jpg
5338,Full Moon in Blue Water (1988),Drama,"Floyd, the owner of a bar on the Texas coast, has been depressed for a year after his wife disappeared in a swimming accident. He lives with his senile father-in-law ""The General"" and is helped by Jimmy, a former asylum inmate, and the good-natured Louise. The bar is rapidly losing money and Charlie wants to buy it cheaply before it becomes publicly known that a nearby bridge is to be built. Louise offers her savings to go into partnership with Floyd, but Floyd decides to sell when he is forced to pay his back taxes.",/g9ee0FY5ha0ZxS7EXJsdHqWR5Wz.jpg
5339,Husbands and Wives (1992),Comedy|Drama,"When Jack and Sally announce that they're splitting up, this comes as a shock to their best friends Gabe and Judy. Maybe mostly because they also are drifting apart and are now being made aware of it. So while Jack and Sally try to go on and meet new people, the marriage of Gabe and Judy gets more and more strained, and they begin to find themselves being attracted to other people.",/mb6Hmns0PP2Me9TYpLE9M3GHt7v.jpg
5341,Lenny (1974),Drama,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the establishment as too obscene for the public.",/Avhk4pGdz3YQrzqLU65icjnE6vn.jpg
5345,Triumph of the Spirit (1989),Drama,Fact based story about a former Greek Olympic boxer who was taken as a prisoner during World war II and placed in the Auschwitz prison camp. There he was permitted to survive as long as he fought for the amusement of his captors. His father and brother were also held as insurance that he would continue to fight.,/dxaSARmpCiFOCaxwGvjYAXMYPE4.jpg
5346,Wild Orchid (1990),Drama|Romance,A woman lawyer becomes mesmerized by a self-made millionaire during an encounter in Rio setting off a series of erotic encounters.,/cCKelDaBa9gEzl0E7hmHiQxB76Q.jpg
5347,Deuces Wild (2002),Drama,"1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.",/nyr9WT4mLYZHFRINuyWCQExV9ku.jpg
5348,Hollywood Ending (2002),Comedy|Drama,"Woody Allen stars as Val Waxman, a two-time Oscar winner turned washed-up, neurotic director in desperate need of a comeback. When it comes, Waxman finds himself backed into a corner: Work for his ex-wife Ellie or forfeit his last shot. Is Val blinded by love when he opts for the reconnect? Is love blind when it comes to Ellie's staunch support? Literally and figuratively, the proof is the picture.",/3U18987pFdqLzswOQV8Fj2HEunV.jpg
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg
5353,Butterflies Are Free (1972),Comedy|Drama,"Striving to be independent, the blind but determined Don Baker moves away from his overprotective mother. After settling into his new San Francisco digs, Don meets kooky neighbor Jill Tanner. Don's quick wit and good looks disarm the free-spirited Jill, and before long they're more than just friends. Will Mrs. Baker's incessant meddling destroy Don and Jill's budding relationship?",/nsx4Rsv8KzP19rCXzl6Mnu09jUp.jpg
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi,"A black hole hits North Wisconsin and opens a door to other dimensions. Giant 15 meter spiders emerge from it, who have an appetite for human flesh! Dr. Jenny Langer and Dr. Vance from NASA try to save the world.",/pdD0zSAiHpX2TEz4uuVdMB3KkGB.jpg
5357,Iron Will (1994),Adventure,"When Will Stoneman's father dies, he is left alone to take care of his mother and their land. Needing money to maintain it, he decides to join a cross country dogsled race. This race will require days of racing for long hours, through harsh weather and terrain. This young man will need a lot of courage and a strong will to complete this race.",/6Ujbtp0NklUoQ67s32HyW6R5540.jpg
5358,Mountains of the Moon (1990),Adventure,"The story of Captain Richard Francis Burton's and Lt. John Hanning Speke's expedition to find the source of the Nile river in the name of Queen Victoria's British Empire. The film tells the story of their meeting, their friendship emerging amidst hardship, and then dissolving after their journey.",/uWWrigxf4yU1WmaTkxg3qYNMezG.jpg
5361,White Fang (1991),Adventure,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,/27wg0rVZW8hX7nWeHCwTf9DygGc.jpg
5363,"New Guy, The (2002)",Comedy,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",/aekXSzkn3zry6aummMl7AU4rSa8.jpg
5364,Unfaithful (2002),Drama|Thriller,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.",/bjiHEhuiwhIygzjczbTPAA07cGc.jpg
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance,"Grace Dalrymple Elliot is a British aristocrat trapped in Paris during the French Revolution. Determined to maintain her stiff upper lip and pampered life despite the upheaval, Grace continues her friendship with the Duke of Orléans while risking her life and liberty to protect a fugitive.",/wKKrgVngsgJPVVKuh3GjWugQPbK.jpg
5372,Calamity Jane (1953),Musical|Western,"Sharpshooter Calamity Jane takes it upon herself to recruit a famous actress and bring her back to the local saloon, but jealousy soon gets in the way.",/bYeTi8t6Gtbck861Pm9XtE3BdpS.jpg
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,"Veronika and Boris come together in Moscow shortly before World War II. Walking along the river, they watch cranes fly overhead, and promise to rendezvous before Boris leaves to fight. Boris misses the meeting and is off to the front lines, while Veronika waits patiently, sending letters faithfully. After her house is bombed, Veronika moves in with Boris' family, into the company of a cousin with his own intentions.",/foXYOdXEJ0rvtTDo4LLnsUnvPLB.jpg
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western,"On a train trip West to become a mail-order bride, Susan Bradley meets a cheery crew of young women traveling out to open a ""Harvey House"" restaurant at a remote whistle-stop.",/jk38rtmtxoLkHDLjLP7u7QhfkRH.jpg
5377,About a Boy (2002),Comedy|Drama|Romance,"Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious lesson about life from a bright, but hopelessly geeky 12-year-old named Marcus. Now, as Will struggles to teach Marcus the art of being cool, Marcus teaches Will that you're never too old to grow up.",/qoZ1bD0q9EFqcNiEYbEigsRcNCt.jpg
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",/oZNPzxqM2s5DyVWab09NTQScDQt.jpg
5379,"Believer, The (2001)",Drama,"A hardcore US racist skinhead who, because of his intelligence, leads a gang dedicated to fighting the enemy: the supposed American-Jewish conspiracy for domination. However, he's hiding a secret: he's Jewish-born, a brilliant scholar whose questioning of the tenets of his faith has left him angry and confused, turning against those who he thinks have a tragic history of their own making.",/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg
