movieId,lead_cast,director
6658,"['Dudley Moore', 'Julie Andrews', 'Bo Derek', 'Robert Webber', 'Dee Wallace']",['Blake Edwards']
6659,"['Kevin Bacon', 'Fred Ward', 'Finn Carter', 'Michael Gross', 'Reba McEntire']",['Ron Underwood']
6660,"['Moira Shearer', 'Adolf Wohlbrück', 'Marius Goring', 'Léonide Massine', 'Robert Helpmann']","['Emeric Pressburger', 'Michael Powell']"
6662,"['David Niven', 'Peter Sellers', 'Claudia Cardinale', 'Capucine', 'Robert Wagner']",['Blake Edwards']
6663,"['Peter Sellers', 'Herbert Lom', 'Leonard Rossiter', 'Colin Blakely', 'Graham Stark']",['Blake Edwards']
6664,"['Arnold Schwarzenegger', 'Rae Dawn Chong', 'Dan Hedaya', 'Vernon Wells', 'James Olson']",['Mark L. Lester']
6665,"['Frank Langella', 'Laurence Olivier', 'Donald Pleasence', 'Kate Nelligan', 'Trevor Eve']",['John Badham']
6666,"['Fernando Rey', 'Delphine Seyrig', 'Paul Frankeur', 'Bulle Ogier', 'Stéphane Audran']",['Luis Buñuel']
6667,"['Dan Gifford', 'Clive Doyle', 'Jack Harwell', 'Joseph Penno', 'Dick J. Reavis']",['William Gazecki']
6668,"['Zhang Ziyi', 'Zheng Hao', 'Yulian Zhao', 'Sun Honglei', 'Li Bin']",['Zhang Yimou']
6669,"['Takashi Shimura', 'Haruo Tanaka', 'Nobuo Kaneko', 'Bokuzen Hidari', 'Miki Odagiri']",['Akira Kurosawa']
6670,"['Donal Logue', 'Cary Elwes', 'Michael Rapaport', 'Natasha Lyonne', 'Eileen Brennan']",['James Robinson']
6671,"['Kerry Fox', 'Alexia Keogh', 'Karen Fergusson', 'Iris Churn', 'Jessie Mune']",['Jane Campion']
6678,"['Natasha Richardson', 'Faye Dunaway', 'Robert Duvall', 'Aidan Quinn', 'Elizabeth McGovern']",['Volker Schlöndorff']
6679,"['Susan Egan', 'Linus Torvalds', 'Richard M. Stallman', 'Eric S. Raymond', 'Bruce Perens']",['J.T.S. Moore']
6684,"['Dirk Bogarde', 'Romolo Valli', 'Mark Burns', 'Nora Ricci', 'Marisa Berenson']",['Luchino Visconti']
6686,"['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands', 'John Rhys-Davies']",['Gordon Chan']
6687,"['Ashton Kutcher', 'Tara Reid', 'Andy Richter', 'Jeffrey Tambor', 'Michael Madsen']",['David Zucker']
6688,"['Vlastimil Brodský', 'Stella Zázvorková', 'Stanislav Zindulka', 'Ondřej Vetchý', 'Jiří Lábus']",['Vladimír Michálek']
6689,"['Shia LaBeouf', 'Elden Henson', 'Amy Smart', 'Billy Kay', 'Kathleen Quinlan']","['Kyle Rankin', 'Efram Potelle']"
6691,"['Joseph Fiennes', 'David Wenham', 'Adrian Lester', 'Rosemary Murphy', 'Nikolina Kujača']",['Milcho Manchevski']
6692,"[""Mark 'Gator' Rogowski"", 'Tony Hawk', 'Stacy Peralta', 'Steve Caballero', 'Jason Lee']",['Helen Stickler']
6695,"['Ray Wise', 'Jonathan Breck', 'Nicki Aycox', 'Eric Nenninger', 'Marieh Delfino']",['Victor Salva']
6696,"['Rahul Khanna', 'Lisa Ray', 'Moushumi Chatterjee', 'Dina Pathak', 'Kulbhushan Kharbanda']",['Deepa Mehta']
6699,"['Robert Carlyle', 'Rhys Ifans', 'Shirley Henderson', 'Kathy Burke', 'Ricky Tomlinson']",['Shane Meadows']
6702,"['David Spade', 'Mary McCormack', 'Jon Lovitz', 'Craig Bierko', 'Alyssa Milano']",['Sam Weisman']
6705,"['Seth Green', 'Macaulay Culkin', 'Diana Scarwid', 'Marilyn Manson', 'Dylan McDermott']","['Fenton Bailey', 'Randy Barbato']"
6706,"['Harvey Keitel', 'Stellan Skarsgård', 'Moritz Bleibtreu', 'R. Lee Ermey', 'Birgit Minichmayr']",['István Szabó']
6707,"['Rider Strong', 'Jordan Ladd', 'Cerina Vincent', 'Giuseppe Andrews', 'James DeBello']",['Eli Roth']
6708,"['Nicolas Cage', 'Sam Rockwell', 'Alison Lohman', 'Bruce Altman', 'Bruce McGill']",['Ridley Scott']
6709,"['Antonio Banderas', 'Salma Hayek', 'Johnny Depp', 'Eva Mendes', 'Mickey Rourke']",['Robert Rodriguez']
6710,"['Adrien Brody', 'Milla Jovovich', 'Illeana Douglas', 'Vera Farmiga', 'Jessica Walter']",['Greg Pritikin']
6711,"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris', 'Akiko Takeshita']",['Sofia Coppola']
6713,"['Miyoko Shoji', 'Mami Koyama', 'Fumiko Orikasa', 'Showko Tsuda', 'Shozo Iizuka']",['Satoshi Kon']
6715,"['Karen Black', 'Peter DeLuise', 'Ami Dolenz', 'Maya McLaughlin', 'Evan MacKenzie']",['Tony Randel']
6718,"['Anthony Edwards', 'Linda Fiorentino', 'Jsu Garcia', 'Alex Rocco', 'Marla Adams']",['Jeff Kanew']
6720,"['Christian Slater', 'Milla Jovovich', 'Tony Goldwyn', 'Bruce Boxleitner', 'Troy Evans']",['Bruce A. Evans']
6721,"['Jet Li', 'Yuen Biao', 'Jacky Cheung', 'Rosamund Kwan', 'Kent Cheng']",['Tsui Hark']
6722,"['Jet Li', 'Rosamund Kwan', 'Siu Chung Mok', 'Donnie Yen', 'David Chiang']",['Tsui Hark']
6723,"['Jet Li', 'Rosamund Kwan', 'Siu Chung Mok', 'Xiong Xinxin', 'Shun Lau']",['Tsui Hark']
6724,"[""Ryan O'Neal"", ""Tatum O'Neal"", 'Madeline Kahn', 'John Hillerman', 'Jessie Lee Fulton']",['Peter Bogdanovich']
6731,"['Lori Cardille', 'Anthony Dileo Jr.', 'Phillip G. Kellams', 'Debra Gordon', 'John Amplas']",['George A. Romero']
6732,"['Barbra Streisand', 'Walter Matthau', 'Michael Crawford', 'Marianne McAndrew', 'Danny Lockin']",['Gene Kelly']
6734,"['Chevy Chase', 'Daryl Hannah', 'Sam Neill', 'Michael McKean', 'Stephen Tobolowsky']",['John Carpenter']
6744,"['Jim Carrey', 'Lauren Hutton', 'Karen Kopins', 'Cleavon Little', 'Thomas Ballatore']",['Howard Storm']
6746,"['Don Scardino', 'Patricia Pearcy', 'R.A. Dow', 'Jean Sullivan', 'Peter MacLean']",['Jeff Lieberman']
6748,"['Oliver Reed', 'Samantha Eggar', 'Art Hindle', 'Henry Beckman', 'Nuala Fitzgerald']",['David Cronenberg']
6750,"['Jason Biggs', 'Christina Ricci', 'Woody Allen', 'Stockard Channing', 'Danny DeVito']",['Woody Allen']
6751,"['Dennis Quaid', 'Sharon Stone', 'Stephen Dorff', 'Juliette Lewis', 'Kristen Stewart']",['Mike Figgis']
6752,"['Beyoncé', 'Cuba Gooding Jr.', 'Wendell Pierce', 'LaTanya Richardson Jackson', 'Faith Evans']",['Jonathan Lynn']
6753,"['Michael Caine', 'Robert Duvall', 'Haley Joel Osment', 'Josh Lucas', 'Kyra Sedgwick']",['Tim McCanlies']
6754,"['Kate Beckinsale', 'Scott Speedman', 'Michael Sheen', 'Shane Brolly', 'Bill Nighy']",['Len Wiseman']
6755,"['Bruce Campbell', 'Ossie Davis', 'Ella Joyce', 'Heidi Marnhout', 'Bob Ivy']",['Don Coscarelli']
6760,"['Jamal Udin Torabi', 'Enayatullah', 'Imran Paracha', 'Nabil Elouahabi']",['Michael Winterbottom']
6763,"['Ben Stiller', 'Drew Barrymore', 'Eileen Essell', 'Amber Valletta', 'Justin Theroux']",['Danny DeVito']
6764,"['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ewen Bremner']",['Peter Berg']
6765,"['Diane Lane', 'Sandra Oh', 'Lindsay Duncan', 'Raoul Bova', 'Vincent Riotta']",['Audrey Wells']
6768,"['Joseph Fiennes', 'Jonathan Firth', 'Claire Cox', 'Alfred Molina', 'Peter Ustinov']",['Eric Till']
6769,"['Luke Kirby', 'Ginette Reno', 'Paul Sorvino', 'Mary Walsh', 'Peter Miller']",['Émile Gaudreault']
6770,"['Sarah Polley', 'Amanda Plummer', 'Scott Speedman', 'Mark Ruffalo', 'Leonor Watling']",['Isabel Coixet']
6772,"['Georges Lopez', 'Jojo', 'Alizé', 'Guillaume', 'Létitia']",['Nicolas Philibert']
6773,"['Suzy Falk', 'Lina Boudreau', 'Betty Bonifassi', 'Michèle Caucheteux', 'Jean-Claude Donda']",['Sylvain Chomet']
6774,"['James Woods', 'Sonja Smits', 'Debbie Harry', 'Peter Dvorsky', 'Leslie Carlson']",['David Cronenberg']
6775,['Belinda Becker'],['Stephanie Black']
6776,"['Aamir Khan', 'Gracy Singh', 'Rachel Shelley', 'Paul Blackthorne', 'Kulbhushan Kharbanda']",['Ashutosh Gowariker']
6777,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich', 'Maximilian Schell']",['Stanley Kramer']
6780,"['Stephen Hawking', 'Isobel Hawking', 'Janet Humphrey', 'Mary Hawking', 'Basil King']",['Errol Morris']
6782,"['Matti Pellonpää', 'Kari Väänänen', 'Sakke Järvenpää', 'Heikki Keskinen', 'Pimme Korhonen']",['Aki Kaurismäki']
6783,"['Marcel Dalio', 'Nora Gregor', 'Paulette Dubost', 'Mila Parély', 'Odette Talazac']",['Jean Renoir']
6785,"['Jane Powell', 'Howard Keel', 'Jeff Richards', 'Russ Tamblyn', 'Tommy Rall']",['Stanley Donen']
6786,"['William Hurt', 'Raúl Juliá', 'Sônia Braga', 'José Lewgoy', 'Miriam Pires']",['Héctor Babenco']
6787,"['Dustin Hoffman', 'Robert Redford', 'Jack Warden', 'Martin Balsam', 'Hal Holbrook']",['Alan J. Pakula']
6788,"['Geena Davis', 'Stephen Rea', 'James Gandolfini', 'Aida Turturro', 'Philip Bosco']",['Martha Coolidge']
6789,"['Romane Bohringer', 'Vincent Cassel', 'Monica Bellucci', 'Sandrine Kiberlain', 'Olivier Granier']",['Gilles Mimouni']
6790,"['Małgorzata Foremniak', 'Władysław Kowalski', 'Jerzy Gudejko', 'Dariusz Biskupski', 'Bartłomiej Świderski']",['Mamoru Oshii']
6791,"['Stéphane Audran', 'Bodil Kjer', 'Birgitte Federspiel', 'Jarl Kulle', 'Jean-Philippe Lafont']",['Gabriel Axel']
6793,"['Charles Grodin', 'Bonnie Hunt', 'Dean Jones', 'Nicholle Tom', 'Christopher Castile']",['Brian Levant']
6794,"['Charles Grodin', 'Bonnie Hunt', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr']",['Rod Daniel']
6796,"['Laurence Fishburne', 'Cuba Gooding Jr.', 'Ice Cube', 'Morris Chestnut', 'Angela Bassett']",['John Singleton']
6797,"['Warren Beatty', 'Annette Bening', 'Harvey Keitel', 'Ben Kingsley', 'Elliott Gould']",['Barry Levinson']
6798,"['Scott Baio', 'Jodie Foster', 'Florrie Dugger', 'John Cassisi', 'Martin Lev']",['Alan Parker']
6800,"['Sylvester Stallone', 'Brigitte Nielsen', 'Reni Santoni', 'Brian Thompson', 'Lee Garlington']",['George P. Cosmatos']
6803,"['Jennifer Connelly', 'Daria Nicolodi', 'Fiore Argento', 'Federica Mastroianni', 'Fiorenza Tessari']",['Dario Argento']
6804,"['Louise Lasser', 'Reed Birney', 'Sheree J. Wilson', 'Paul L. Smith', 'Brion James']",['Sam Raimi']
6807,"['Terry Gilliam', 'Graham Chapman', 'John Cleese', 'Eric Idle', 'Terry Jones']",['Terry Jones']
6808,"['Richard Burton', 'Clint Eastwood', 'Mary Ure', 'Patrick Wymark', 'Michael Hordern']",['Brian G. Hutton']
6809,"['Clint Eastwood', 'Geneviève Bujold', 'Dan Hedaya', 'Alison Eastwood', 'Jenny Beck']",['Richard Tuggle']
6810,"['Julia Roberts', 'Patrick Bergin', 'Kevin Anderson', 'Kyle Secor', 'Tony Abatemarco']",['Joseph Ruben']
6811,"['Jeremy Piven', 'Chris Young', 'David Spade', 'Megan Ward', 'Sarah Trigger']",['Hart Bochner']
6812,"['Clint Eastwood', 'Charlie Sheen', 'Raúl Juliá', 'Sônia Braga', 'Tom Skerritt']",['Clint Eastwood']
6814,"['Clint Eastwood', 'Burt Reynolds', 'Jane Alexander', 'Madeline Kahn', 'Rip Torn']",['Richard Benjamin']
6816,"['Casey Siemaszko', 'Annie Ryan', 'Richard Tyson', 'Stacey Glick', 'Jonathan Wise']",['Phil Joanou']
6817,"['Clint Eastwood', 'Jeff Fahey', 'Charlotte Cornwell', 'George Dzundza', 'Alun Armstrong']",['Clint Eastwood']
6818,"['Aleksei Kravchenko', 'Olga Mironova', 'Liubomiras Laucevicius', 'Vladas Bagdonas', 'Jüri Lumiste']",['Elem Klimov']
6820,"['Katharine Isabelle', 'Emily Perkins', 'Kris Lemche', 'Mimi Rogers', 'Jesse Moss']",['John Fawcett']
6821,"['Paul Le Mat', 'Cindy Williams', 'Candy Clark', 'Charles Martin Smith', 'Mackenzie Phillips']",['Bill L. Norton']
6827,"['Julia Sweeney', 'Dave Foley', 'Charles Rocket', 'Kathy Griffin', 'Julie Hayden']",['Adam Bernstein']
6832,"['Harrison Ford', 'Annette Bening', 'Bill Nunn', 'Rebecca Miller', 'Bruce Altman']",['Mike Nichols']
6835,"['Ian McCulloch', 'Louise Marleau', 'Marino Masé', 'Siegfried Rauch', 'Gisela Hahn']",['Luigi Cozzi']
6836,"['Marguerite Chapman', 'Douglas Kennedy', 'James Griffith', 'Ivan Triesault', ""Boyd 'Red' Morgan""]",['Edgar G. Ulmer']
6837,"['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn']",['Leo McCarey']
6849,"['Albert Finney', 'Alec Guinness', 'Edith Evans', 'Kenneth More', 'Laurence Naismith']",['Ronald Neame']
6850,"['Steve Martin', 'Debra Winger', 'Lolita Davidovich', 'Liam Neeson', 'Lukas Haas']",['Richard Pearce']
6851,"['Brooke Adams', 'Ione Skye', 'Fairuza Balk', 'James Brolin', 'Robert Knepper']",['Allison Anders']
6852,"['Robert Blake', 'Scott Wilson', 'John Forsythe', 'Paul Stewart', ""Gerald S. O'Loughlin""]",['Richard Brooks']
6853,"['John Dye', 'Kim Delaney', 'Kathleen Wilhoite', ""Miles O'Keeffe"", 'Morgan Fairchild']",['Ron Casden']
6856,"['James Cagney', 'Joan Leslie', 'Walter Huston', 'Richard Whorf', 'Irene Manning']",['Michael Curtiz']
6857,"['Koichi Yamadera', 'Emi Shinohara', 'Takeshi Aono', 'Daisuke Gôri', 'Ryuuzaburou Ootomo']",['Yoshiaki Kawajiri']
6858,"['Leon Niemczyk', 'Jolanta Umecka', 'Zygmunt Malanowicz', 'Roman Polanski', 'Anna Ciepielewska']",['Roman Polanski']
6860,"['Christian Slater', 'Costas Mandylor', 'Richard Grieco', 'Patrick Dempsey', 'Lara Flynn Boyle']",['Michael Karbelnikoff']
6862,"['Denzel Washington', 'Eva Mendes', 'Sanaa Lathan', 'John Billingsley', 'Dean Cain']",['Carl Franklin']
6863,"['Jack Black', 'Joan Cusack', 'Mike White', 'Sarah Silverman', 'Lee Wilkof']",['Richard Linklater']
6867,"['Peter Dinklage', 'Patricia Clarkson', 'Bobby Cannavale', 'Michelle Williams', 'Raven Goodwin']",['Tom McCarthy']
6868,"['Val Kilmer', 'Dylan McDermott', 'Kate Bosworth', 'Josh Lucas', 'Lisa Kudrow']",['James Cox']
6869,"['Yvonne Bezerra de Mello', 'Sandro do Nascimento', 'Rodrigo Pimentel', 'Luiz Eduardo Soares']",['José Padilha']
6870,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne', 'Marcia Gay Harden']",['Clint Eastwood']
6872,"['Jonathan Cherry', 'Tyron Leitso', 'Clint Howard', 'Ona Grauer', 'Sonya Salomaa']",['Uwe Boll']
6873,"['George Clooney', 'Catherine Zeta-Jones', 'Edward Herrmann', 'Geoffrey Rush', 'Richard Jenkins']",['Joel Coen']
6874,"['Uma Thurman', 'Lucy Liu', 'Vivica A. Fox', 'Daryl Hannah', 'David Carradine']",['Quentin Tarantino']
6879,"['John Cusack', 'Gene Hackman', 'Dustin Hoffman', 'Rachel Weisz', 'Bruce Davison']",['Gary Fleder']
6880,"['Jessica Biel', 'Jonathan Tucker', 'Andrew Bryniarski', 'Erica Leerhsen', 'Eric Balfour']",['Marcus Nispel']
6881,"['Katie Holmes', 'Derek Luke', 'Patricia Clarkson', 'Oliver Platt', 'Alison Pill']",['Peter Hedges']
6882,"['Takeshi Kaneshiro', 'Anne Suzuki', 'Kirin Kiki', 'Goro Kishitani', 'Yukiko Okamoto']",['Takashi Yamazaki']
6883,"['Gwyneth Paltrow', 'Daniel Craig', 'Jared Harris', 'Michael Gambon', 'Blythe Danner']",['Christine Jeffs']
6884,"['Cate Blanchett', 'Colin Farrell', 'Gerard McSorley', 'Ciarán Hinds', 'Brenda Fricker']",['Joel Schumacher']
6885,"['Meg Ryan', 'Mark Ruffalo', 'Jennifer Jason Leigh', 'Nick Damici', 'Sharrieff Pugh']",['Jane Campion']
6886,"['Angelina Jolie', 'Clive Owen', 'Teri Polo', 'Linus Roache', 'Noah Emmerich']",['Martin Campbell']
6887,"['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard', 'S. Epatha Merkerson', 'Debra Winger']",['Michael Tollin']
6888,"['Anna Faris', 'Simon Rex', 'Anthony Anderson', 'Charlie Sheen', 'Regina Hall']",['David Zucker']
6889,"['Joaquin Phoenix', 'Jeremy Suarez', 'Jason Raize', 'Rick Moranis', 'Dave Thomas']","['Aaron Blaise', 'Robert Walker']"
6890,"['Alex Frost', 'Eric Deulen', 'John Robinson', 'Elias McConnell', 'Jordan Taylor']",['Gus Van Sant']
6893,"['Michael Caine', 'Noël Coward', 'Benny Hill', 'Margaret Blye', 'Raf Vallone']",['Peter Collinson']
6898,"['Martin Compston', 'Annmarie Fulton', 'William Ruane', 'Michelle Abercromby', 'Michelle Coulter']",['Ken Loach']
6899,"['Kathy Ireland', 'William R. Moses', 'Richard Haines', 'Don Michael Paul', 'Thom Mathews']",['Albert Pyun']
6902,"['James Marsden', 'Gary Oldman', 'Amy Smart', 'Christopher Lloyd', 'Chris Cooper']",['Bob Gale']
6909,"['Angelica Lee', 'Lawrence Chou', 'Chutcha Rujinanon', 'Yut Lai So', 'Edmund Chen']","['Danny Pang', 'Oxide Pang Chun']"
6911,"['Larry Parks', 'Evelyn Keyes', 'William Demarest', 'Bill Goodwin', 'Ludwig Donath']",['Alfred E. Green']
6912,"['Fred Astaire', 'Rita Hayworth', 'Robert Benchley', 'John Hubbard', 'Osa Massen']",['Sidney Lanfield']
6918,"['Karuna Banerjee', 'Smaran Ghosal', 'Pinaki Sengupta', 'Kanu Bannerjee', 'Santi Gupta']",['Satyajit Ray']
6920,"['Alain Delon', 'Bourvil', 'Gian Maria Volonté', 'Yves Montand', 'Paul Crauchet']",['Jean-Pierre Melville']
6927,"['Anthony Hopkins', 'Nicole Kidman', 'Ed Harris', 'Gary Sinise', 'Wentworth Miller']",['Robert Benton']
6932,"['Hayden Christensen', 'Peter Sarsgaard', 'Chloë Sevigny', 'Rosario Dawson', 'Melanie Lynskey']",['Billy Ray']
6934,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Jada Pinkett Smith']","['Lilly Wachowski', 'Lana Wachowski']"
6935,['Hugo Chávez'],"['Kim Bartley', ""Donnacha O'Briain""]"
6936,"['Will Ferrell', 'James Caan', 'Bob Newhart', 'Ed Asner', 'Mary Steenburgen']",['Jon Favreau']
6938,"['Ken Bradshaw', 'Ken Collins', 'Brian L. Keaulana']",['Philip Boston']
6939,"['Erika Marozsán', 'Joachim Król', 'Ben Becker', 'Stefano Dionisi', 'András Bálint']",['Rolf Schübel']
6942,"['Alan Rickman', 'Bill Nighy', 'Colin Firth', 'Emma Thompson', 'Hugh Grant']",['Richard Curtis']
6944,"['Steve Martin', 'Diane Keaton', 'Kimberly Williams-Paisley', 'Kieran Culkin', 'George Newbern']",['Charles Shyer']
6945,[],['Nathaniel Kahn']
6946,"['Brendan Fraser', 'Jenna Elfman', 'Steve Martin', 'Timothy Dalton', 'Heather Locklear']",['Joe Dante']
6947,"['Russell Crowe', 'Paul Bettany', 'Billy Boyd', ""James D'Arcy"", 'Lee Ingleby']",['Peter Weir']
6948,"['Tupac Shakur', 'Al Sharpton']",['Lauren Lazin']
6949,"['Jon Favreau', 'Joey Lauren Adams', 'Rachael Leigh Cook', 'Daryl Hannah', 'Kelsey Grammer']",['Steve Anderson']
6950,"['Cate Blanchett', 'Tommy Lee Jones', 'Evan Rachel Wood', 'Jenna Boyd', 'Aaron Eckhart']",['Ron Howard']
6951,"['Mike Myers', 'Dakota Fanning', 'Spencer Breslin', 'Kelly Preston', 'Alec Baldwin']",['Bo Welch']
6952,"['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton', 'John Carroll Lynch', 'Bernard Hill']",['Mathieu Kassovitz']
6953,"['Sean Penn', 'Benicio del Toro', 'Naomi Watts', 'Charlotte Gainsbourg', 'Melissa Leo']",['Alejandro González Iñárritu']
6954,"['Rémy Girard', 'Stéphane Rousseau', 'Marie-Josée Croze', 'Dorothée Berryman', 'Louise Portal']",['Denys Arcand']
6957,"['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly', 'Bernie Mac', 'John Ritter']",['Terry Zwigoff']
6958,"['Eddie Murphy', 'Marsha Thomason', 'Terence Stamp', 'Nathaniel Parker', 'Jennifer Tilly']",['Rob Minkoff']
6959,"['Paul Walker', ""Frances O'Connor"", 'Gerard Butler', 'Billy Connolly', 'David Thewlis']",['Richard Donner']
6961,"['Jeremy Irons', 'Juliette Binoche', 'Miranda Richardson', 'Rupert Graves', 'Peter Stormare']",['Louis Malle']
6962,[],['Scott Hamilton Kennedy']
6963,"['Velda Bontrager', 'Mark Bontrager', 'Dewayne Chupp', 'Dylan Cole', 'Matt Eash']",['Lucy Walker']
6965,"['George W. Bush', 'Alexandra Pelosi', 'Karl Rove', 'Wayne Slater', 'Erin Brockovich-Ellis']","['Alexandra Pelosi', 'Aaron Lubarsky']"
6966,"['Liam Neeson', 'Frances McDormand', 'Colin Friels', 'Larry Drake', 'Nelson Mashita']",['Sam Raimi']
6967,"['Mervyn Johns', 'Roland Culver', 'Mary Merrall', 'Googie Withers', 'Frederick Valk']","['Charles Crichton', 'Basil Dearden', 'Robert Hamer', 'Alberto Cavalcanti']"
6969,"['Pierre Jolivet', 'Jean Bouise', 'Fritz Wepper', 'Jean Reno', 'Christiane Krüger']",['Luc Besson']
6970,"['Spencer Tracy', 'Katharine Hepburn', 'Gig Young', 'Joan Blondell', 'Dina Merrill']",['Walter Lang']
6971,"['Jean-Marc Barr', 'Barbara Sukowa', 'Udo Kier', 'Max von Sydow', 'Eddie Constantine']",['Lars von Trier']
6973,"['Richard Gere', 'Kim Basinger', 'Uma Thurman', 'Eric Roberts', 'Paul Guilfoyle']",['Phil Joanou']
6974,"['Marlon Brando', 'Matthew Broderick', 'Bruno Kirby', 'Penelope Ann Miller', 'Frank Whaley']",['Andrew Bergman']
6975,"['Ulrich Mühe', 'Susanne Lothar', 'Arno Frisch', 'Frank Giering', 'Stefan Clapczynski']",['Michael Haneke']
6978,"['Richard Linklater', 'Mark James', 'Jerry Delony', 'Rudy Basquez', 'Jean Caffeine']",['Richard Linklater']
6979,"['Matthew Broderick', 'Dabney Coleman', 'John Wood', 'Ally Sheedy', 'Barry Corbin']",['John Badham']
6981,"['Henrik Malberg', 'Birgitte Federspiel', 'Emil Hass Christensen', 'Preben Lerdorff Rye', 'Cay Kristiansen']",['Carl Theodor Dreyer']
6982,"['Brigitte Fossey', 'Georges Poujouly', 'Philippe de Chérisey', 'Laurence Badie', 'Suzanne Courtal']",['René Clément']
6983,"['Orson Welles', 'Joan Fontaine', ""Margaret O'Brien"", 'Peggy Ann Garner', 'John Sutton']",['Robert Stevenson']
6984,"['Ronald Colman', 'Elizabeth Allan', 'Edna May Oliver', 'Reginald Owen', 'Basil Rathbone']",['Jack Conway']
6985,"['Maria Falconetti', 'Eugène Silvain', 'André Berley', 'Maurice Schutz', 'Antonin Artaud']",['Carl Theodor Dreyer']
6986,"['Ramon Novarro', 'Francis X. Bushman', 'May McAvoy', 'Betty Bronson', 'Claire McDowell']",['Fred Niblo']
6987,"['Werner Krauß', 'Conrad Veidt', 'Friedrich Fehér', 'Lil Dagover', 'Hans Heinrich von Twardowski']",['Robert Wiene']
6989,"['William Hurt', 'Lee Marvin', 'Brian Dennehy', 'Ian Bannen', 'Joanna Pacula']",['Michael Apted']
6990,"['Sean Connery', 'Donald Sutherland', 'Lesley-Anne Down', 'Alan Webb', 'Malcolm Terris']",['Michael Crichton']
6992,"['Nicolas Cage', 'Shirley MacLaine', 'Austin Pendleton', 'Edward Albert', 'James Rebhorn']",['Hugh Wilson']
6993,"['Mia Farrow', 'Barbara Hershey', 'Dianne Wiest', 'Woody Allen', 'Michael Caine']",['Woody Allen']
6994,"['Michael J. Fox', 'James Woods', 'Stephen Lang', 'Annabella Sciorra', 'John Capodice']",['John Badham']
6996,"['Christopher Lambert', 'Sean Connery', 'Virginia Madsen', 'Michael Ironside', 'John C. McGinley']",['Russell Mulcahy']
6997,"['Jack Nicholson', 'Danny DeVito', 'Armand Assante', 'J.T. Walsh', 'John C. Reilly']",['Danny DeVito']
6998,"['Tommy Lee Jones', 'Asha Menina', 'Kathleen Turner', 'Shiloh Strong', 'Esther Rolle']",['Michael Lessac']
6999,"['Steve Martin', 'Goldie Hawn', 'Dana Delany', 'Julie Harris', 'Donald Moffat']",['Frank Oz']
7000,"['Bruce Willis', 'Danny Aiello', 'Andie MacDowell', 'James Coburn', 'Richard E. Grant']",['Michael Lehmann']
7001,"['Donald Sutherland', 'Brooke Adams', 'Jeff Goldblum', 'Veronica Cartwright', 'Leonard Nimoy']",['Philip Kaufman']
